venue,venue_type,toss_winner,toss_decision,batting_first,ind_batting_strength,ind_bowling_strength,afg_batting_strength,afg_bowling_strength,ind_recent_form,afg_recent_form,ind_icc_rank,afg_icc_rank,ind_player_form_idx,afg_player_form_idx,ind_score,afg_score,margin,winner,top_scorer,top_bowler,ind_h2h_win_pct,ind_avg_score,afg_avg_score
Chennai,Home_India,India,Field,Afghanistan,76.71693398462365,85.83268429321734,75.83695549565368,70.93141676496366,0.5557424296291297,0.6339720947197196,1,9,89.53206542110657,65.77070546908058,241,238,4 wickets,India,Rohit Sharma,Kuldeep Yadav,0.7672627270269224,272.1,273.5
Mumbai,Home_India,India,Field,Afghanistan,74.29198214620759,80.44614653038738,60.45976691368667,86.02887255089148,0.5471004331560565,0.5306065902057013,1,9,68.22165662061619,66.6253400754738,272,270,5 wickets,India,Rohit Sharma,Mohammed Siraj,0.7638927479912864,267.9,266.1
Dubai,Neutral,India,Bat,India,75.16053179401509,75.21991657316961,63.42214075172018,85.70042876250642,0.8495560310250061,0.5389652408681233,1,9,78.0155058130096,69.95110023638766,334,321,13 runs,India,Hashmatullah Shahidi,Jasprit Bumrah,0.7866383392256585,279.1,276.4
Chennai,Home_India,India,Bat,India,82.97294263207094,75.9393193355011,64.15708421890199,81.97477317780653,0.5331194671700505,0.5412608437865553,1,9,67.36047329043963,61.678868421259295,281,250,31 runs,India,Virat Kohli,Mohammed Siraj,0.7993441700562567,281.0,274.7
Kabul,Home_Afg,Afghanistan,Field,India,87.97614762960615,80.9424343124635,74.16011600742243,75.9491592505793,0.7654684661450593,0.6747318957299031,1,9,81.9771629163075,56.448211357722705,279,241,38 runs,India,Virat Kohli,Mohammed Shami,0.7562976440146661,281.7,272.0
Sharjah,Neutral,Afghanistan,Field,India,82.4091561800309,86.93685697833779,68.35609727042402,82.73098068615391,0.5426393012535087,0.33005511269432347,1,9,81.8456626861081,64.86473948618595,323,286,37 runs,India,Rahmanullah Gurbaz,Mohammed Shami,0.844645809459055,285.8,272.8
Chennai,Home_India,Afghanistan,Field,India,76.16005083097767,91.38204635348399,79.98539697422449,80.97801882965182,0.6088580548919851,0.5360922667476348,1,9,70.8292169082008,52.747462199799024,305,307,5 wickets,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.8265243322860759,295.0,278.3
Chennai,Home_India,India,Bat,India,92.93283938655607,77.73637261837922,83.75593384552006,75.25813277803299,0.5740531715354479,0.5167603789513432,1,9,86.18837507629225,71.96674659228684,273,279,3 wickets,Afghanistan,Ibrahim Zadran,Fazalhaq Farooqi,0.8230851773185467,295.2,279.5
Delhi,Home_India,Afghanistan,Field,India,87.30691411294632,91.98391303130639,66.24170022147965,76.25677416379223,0.5884837767278409,0.6950672031986588,1,9,88.32178019059839,51.182804341055174,287,289,4 wickets,Afghanistan,Rahmanullah Gurbaz,Fazalhaq Farooqi,0.7672860524988727,296.5,280.9
Kabul,Home_Afg,India,Field,Afghanistan,87.6393793128922,93.50496634831332,64.51438362818334,78.06274030271048,0.8661953190352167,0.31357839143431954,1,9,80.9226080174052,58.92047022117652,239,279,40 runs,Afghanistan,Mohammad Nabi,Noor Ahmad,0.8103800768012189,283.4,276.0
Delhi,Home_India,Afghanistan,Bat,Afghanistan,91.55106627473283,91.8909879707014,67.97751183108139,84.06505590546558,0.5148030538861971,0.5385079513928211,1,9,66.9002651186311,53.61700657331836,248,246,7 wickets,India,Suryakumar Yadav,Kuldeep Yadav,0.8029724946808667,284.1,276.8
Delhi,Home_India,Afghanistan,Bat,Afghanistan,78.49687409420166,89.49533543057522,61.63390851997356,72.25167777010404,0.7157965169501349,0.6162892659355854,1,9,69.5625750879621,68.77674129311028,231,225,6 wickets,India,Virat Kohli,Fazalhaq Farooqi,0.8482468845786695,280.0,272.3
Dubai,Neutral,India,Field,Afghanistan,92.14944370590467,87.3172637636461,65.82398686884085,65.56121797580037,0.848039549560372,0.30850776434015487,1,9,86.24105018052597,65.86811402081636,216,267,51 runs,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.8247671770080158,268.2,266.9
Kabul,Home_Afg,Afghanistan,Bat,Afghanistan,81.99689050759773,87.5501092643674,81.84192785465846,87.63391979158379,0.8073093655458072,0.4671067128669335,1,9,72.6407100683121,72.12746904766675,228,227,6 wickets,India,Suryakumar Yadav,Jasprit Bumrah,0.8075761883716231,262.9,264.6
Dubai,Neutral,Afghanistan,Field,India,78.86555394101941,80.74477983308164,67.40770301139975,70.37297827414793,0.5168372758545448,0.3071495738933655,1,9,89.63167169208094,62.83319401207587,311,230,81 runs,India,Shubman Gill,Ravindra Jadeja,0.8350812666470122,266.1,263.5
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,75.45634719662661,93.9992236790045,79.6586253603888,67.05645305318197,0.6670323103139714,0.6516473230248658,1,9,88.3419606687423,64.0220453374961,242,255,13 runs,Afghanistan,Rahmat Shah,Noor Ahmad,0.765509427086071,258.0,260.4
Mumbai,Home_India,Afghanistan,Field,India,94.77921565342442,79.63343402766887,83.56829435337815,79.94187292682447,0.7430947179515437,0.5050754044066034,1,9,66.92009435153275,55.29584096016525,269,272,3 wickets,Afghanistan,Mohammad Nabi,Rashid Khan,0.7515216529690978,254.4,256.9
Delhi,Home_India,Afghanistan,Field,India,75.51215522675439,78.72876524288509,79.48961183916883,73.05288096083478,0.5231370706253585,0.6876410520563245,1,9,86.51357654890276,77.83256849585639,362,324,38 runs,India,Rohit Sharma,Kuldeep Yadav,0.8190233333414524,263.3,261.4
Chennai,Home_India,India,Bat,India,87.4005154513448,78.0779181267971,80.39582812476544,70.1621331522432,0.5895270459290493,0.5147897691573654,1,9,77.7881980452511,67.40258623513434,244,246,4 wickets,Afghanistan,Hashmatullah Shahidi,Rashid Khan,0.7598311460237238,259.0,257.1
Sharjah,Neutral,India,Bat,India,92.21870199672443,94.11302996459507,81.55319043163627,83.6188697186722,0.7620967922556088,0.5203429482436557,1,9,62.609602797342305,62.25359639212096,308,286,22 runs,India,Ibrahim Zadran,Ravindra Jadeja,0.761543363998351,265.9,257.8
Sharjah,Neutral,Afghanistan,Bat,Afghanistan,88.08550284221462,84.91751470157541,62.0261553976912,70.06421364484567,0.7733035054638384,0.33045234379612004,1,9,85.53620742146306,64.85439581041923,219,218,5 wickets,India,Rohit Sharma,Kuldeep Yadav,0.8244680726424531,263.0,255.0
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,82.0146644331662,86.84815569319035,80.61702414812873,72.99961178175045,0.7712064610236254,0.5262927855983164,1,9,68.01084810508264,76.35889959065474,261,257,8 wickets,India,Rohit Sharma,Jasprit Bumrah,0.7770534844133989,266.0,258.2
Sharjah,Neutral,India,Field,Afghanistan,91.26454322735604,92.34588401919605,77.70907441787587,84.25130655236445,0.7789885846677135,0.5720563087041202,1,9,78.55834134645553,72.58149918672923,278,273,4 wickets,India,Shubman Gill,Ravindra Jadeja,0.8128631215568893,272.2,258.8
Chennai,Home_India,India,Bat,India,73.96512763232684,92.61741518397857,81.7960881936308,65.67268750979486,0.8303267002259052,0.3515479469893781,1,9,70.05356562777426,72.30524768874824,269,273,6 wickets,Afghanistan,Rahmat Shah,Jasprit Bumrah,0.8417406926092749,276.3,263.4
Kabul,Home_Afg,India,Bat,India,90.80335444894355,85.14935467521673,60.15964679292084,71.601877063023,0.7467707673502969,0.6924744712109694,1,9,78.95440581050005,57.79410743192479,308,246,62 runs,India,Shubman Gill,Mohammed Siraj,0.7816474531637859,276.0,265.0
Sharjah,Neutral,Afghanistan,Field,India,89.49613487877859,77.13961277653917,79.0256975625507,77.44913130955054,0.8851968015435978,0.4367488664154744,1,9,78.97865679401845,77.96084316530053,384,343,41 runs,India,Mohammad Nabi,Kuldeep Yadav,0.7717144157839919,290.2,273.8
Mumbai,Home_India,Afghanistan,Field,India,77.5240891736704,89.16344177290563,61.683765036719294,78.38992058405428,0.6383532227811827,0.5483662071069908,1,9,61.37226101437538,76.14610418457129,264,268,5 wickets,Afghanistan,Hashmatullah Shahidi,Rashid Khan,0.7606562883741053,289.7,273.4
Kabul,Home_Afg,Afghanistan,Field,India,94.33722422943492,94.37755710571383,78.74129579357312,67.99198352300454,0.803305278371609,0.3098347665835206,1,9,60.663706545869914,59.70830657448624,299,305,6 wickets,Afghanistan,Rohit Sharma,Naveen-ul-Haq,0.7630462361419726,283.4,271.5
Kabul,Home_Afg,India,Bat,India,87.08238441516264,83.91805412753497,66.84066665704165,87.93386350362735,0.6704725208943891,0.48055480973187015,1,9,64.90871463575007,73.84428646249788,318,289,29 runs,India,Rahmat Shah,Mohammed Shami,0.7562222695378843,290.8,275.8
Dubai,Neutral,India,Field,Afghanistan,72.05952614039607,88.60998604149427,76.36278035702838,71.28496912095882,0.8803454249001641,0.3604231567123601,1,9,72.97004403127806,78.30847760502797,264,261,4 wickets,India,Virat Kohli,Jasprit Bumrah,0.7587642378829741,286.4,273.3
Delhi,Home_India,Afghanistan,Field,India,80.49318292315306,87.77051895328171,69.93985994906986,71.3069496540194,0.8935910591839313,0.4637336025260172,1,9,86.82297611037403,56.89863817673259,282,204,78 runs,India,Rohit Sharma,Jasprit Bumrah,0.7932004588809154,292.7,271.9
Sharjah,Neutral,India,Field,Afghanistan,91.60895624599092,84.46419813383115,84.20483569786805,69.26708686117179,0.8474492671822443,0.6106387411166967,1,9,83.12765533932156,75.34349684350663,262,259,6 wickets,India,Ibrahim Zadran,Mohammed Shami,0.782086504502397,292.8,272.1
Dubai,Neutral,India,Bat,India,73.28112194205968,75.65052358982504,83.02119619539218,79.18295723397698,0.8186149163904706,0.49260894060502003,1,9,63.51924566887183,53.755573766076516,293,294,3 wickets,Afghanistan,Rahmat Shah,Rashid Khan,0.8206560814322998,294.3,274.2
Kabul,Home_Afg,Afghanistan,Field,India,87.13913218072429,83.60611789798925,65.01311816750842,76.30667457505305,0.5256835748300537,0.5327885607657594,1,9,68.06980213305293,73.92677301911564,248,253,3 wickets,Afghanistan,Hashmatullah Shahidi,Jasprit Bumrah,0.8370241658247002,292.2,272.2
Kabul,Home_Afg,Afghanistan,Field,India,70.29051349770252,76.44893775589118,69.81233891016711,76.03859319849384,0.7400082192477215,0.41666503148372125,1,9,80.84945658379627,75.80367191567613,263,233,30 runs,India,Virat Kohli,Naveen-ul-Haq,0.8284773203142385,287.7,270.9
Delhi,Home_India,Afghanistan,Field,India,76.05112539656318,94.73325186534294,63.56238857253783,76.47442752938119,0.7472622937272476,0.5809859882176416,1,9,76.78946050460742,50.29312542257551,318,264,54 runs,India,Virat Kohli,Fazalhaq Farooqi,0.8030637256665653,281.1,263.0
Kabul,Home_Afg,India,Bat,India,72.19666247862084,82.01253862418362,60.830077719784164,66.80730543456548,0.6587693104806385,0.3530863016172241,1,9,77.02622544784674,70.68394907411798,208,211,5 wickets,Afghanistan,Rahmanullah Gurbaz,Ravindra Jadeja,0.7602442116232654,275.5,257.3
Chennai,Home_India,India,Field,Afghanistan,90.01466747772707,79.0030048848962,64.18706455647674,67.4050603276912,0.7545720998174548,0.5825902905947604,1,9,60.94758434476926,78.0863673873107,247,241,4 wickets,India,Rahmat Shah,Mohammed Shami,0.8209767283941554,270.3,250.9
Sharjah,Neutral,Afghanistan,Field,India,87.72651298627291,92.41938247492172,77.85217330331069,83.43974591060521,0.6357800770171225,0.6259300454986049,1,9,62.40344539154025,76.84449968181583,300,224,76 runs,India,Mohammad Nabi,Ravindra Jadeja,0.7862828724726874,268.5,244.4
Chennai,Home_India,Afghanistan,Bat,Afghanistan,81.3079571129575,87.8715539039305,73.16006652340283,81.82655900037264,0.5326519928122359,0.32414083359622553,1,9,67.41309702030439,54.78634040339565,246,245,5 wickets,India,Rahmat Shah,Mohammed Shami,0.7585650393915411,266.7,242.8
Mumbai,Home_India,Afghanistan,Bat,Afghanistan,91.79458916480505,79.38427974716089,84.39663139547828,72.74860321073545,0.5728471662754797,0.6158794028569916,1,9,79.76123326502628,64.94587149359417,297,291,4 wickets,India,Virat Kohli,Jasprit Bumrah,0.8342466407212626,268.2,251.5
Chennai,Home_India,India,Bat,India,75.71136853328247,94.92667832113483,84.36982905366958,79.95749078597954,0.5798169803716581,0.5720912969725165,1,9,62.165952269375275,50.91957506617418,333,289,44 runs,India,Rahmanullah Gurbaz,Naveen-ul-Haq,0.7838216517182506,275.3,254.5
Dubai,Neutral,Afghanistan,Field,India,91.70681263520952,89.54338139532616,78.56766302999952,74.78634669230573,0.6383739970187852,0.44841550519384105,1,9,89.62948691208173,51.20327574237447,218,224,5 wickets,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.7718248832511572,267.8,247.5
Kabul,Home_Afg,India,Field,Afghanistan,91.67578740306121,86.57350817144787,70.96538547973977,81.68092618954813,0.6946675765698811,0.6493692952326642,1,9,87.02105592033776,62.65162780620366,262,259,7 wickets,India,Virat Kohli,Rashid Khan,0.8371452064618844,269.2,248.1
Sharjah,Neutral,Afghanistan,Field,India,92.80908364041727,79.21324378011333,75.57416458908708,79.52588506212797,0.7932452089661124,0.3526270740509039,1,9,81.47474894046266,77.27097561996924,272,234,38 runs,India,Mohammad Nabi,Mohammed Siraj,0.8402133868447006,270.1,248.2
Kabul,Home_Afg,Afghanistan,Bat,Afghanistan,94.28487735104099,78.6195390541898,81.35962733423948,76.3223906983048,0.5988924297612708,0.6482999605090045,1,9,73.35915765007996,65.4445206178907,216,263,47 runs,Afghanistan,Ibrahim Zadran,Naveen-ul-Haq,0.783897083719156,259.9,248.1
Delhi,Home_India,India,Bat,India,74.08809681462557,82.82163073303522,84.23530805838219,70.93706895212594,0.7626946658165169,0.4300760256898779,1,9,83.20419377059802,53.92620982155049,267,218,49 runs,India,Virat Kohli,Mujeeb Ur Rahman,0.7854801419281374,265.8,248.8
Kabul,Home_Afg,Afghanistan,Field,India,75.9012615836616,76.46993494660025,64.24394762718852,76.9548008167884,0.6348012705725146,0.6315533463530438,1,9,72.92662570985418,57.461428177628896,271,277,3 wickets,Afghanistan,Rohit Sharma,Mujeeb Ur Rahman,0.8079628527583145,268.2,252.4
Dubai,Neutral,Afghanistan,Field,India,85.42862466510076,89.13554433770892,64.17604769752374,68.85524197463131,0.5146685707734172,0.5945608060262562,1,9,79.91413582865415,64.23892627249441,269,275,4 wickets,Afghanistan,Shubman Gill,Fazalhaq Farooqi,0.8233441493810658,265.1,257.5
Chennai,Home_India,Afghanistan,Bat,Afghanistan,84.6338591099188,92.36542561026518,65.14603025091921,67.57415124614774,0.6078998446067958,0.3228347424357259,1,9,75.93508584003096,78.09817076884885,253,252,6 wickets,India,Virat Kohli,Noor Ahmad,0.7563149201906864,265.8,258.2
Delhi,Home_India,Afghanistan,Field,India,70.98358851671274,77.44219828020053,71.30497570708589,86.47912540314181,0.6264624419907002,0.5028939234753569,1,9,61.24718577151177,54.45029602886267,347,291,56 runs,India,Virat Kohli,Ravindra Jadeja,0.8093343657188472,270.8,258.2
Mumbai,Home_India,India,Bat,India,81.36849639084647,85.311920571585,72.22116450642301,80.3378779235604,0.5558605019025251,0.3119894359490712,1,9,69.23789824773573,71.1404228820994,338,310,28 runs,India,Rohit Sharma,Kuldeep Yadav,0.8452820061783582,271.3,260.3
Chennai,Home_India,India,Field,Afghanistan,94.24780115268176,76.87801431578836,76.81505295562816,75.20625504400513,0.8472569017510021,0.37085991577895433,1,9,80.77877856678494,75.1434586894433,248,283,35 runs,Afghanistan,Virat Kohli,Fazalhaq Farooqi,0.7762093897179954,274.3,266.2
Sharjah,Neutral,India,Field,Afghanistan,82.42936910021068,87.35694480402428,81.72262461196796,78.12402417269308,0.5121548238787348,0.6723794782027911,1,9,80.68580253094683,70.29540157331739,262,259,5 wickets,India,Suryakumar Yadav,Mohammed Siraj,0.8408827214096934,274.3,266.2
Mumbai,Home_India,India,Field,Afghanistan,79.84661014135396,88.02465954082984,62.66482575769977,80.13044200586982,0.8997654903082666,0.3192848155442224,1,9,89.31522552663952,62.20723882168612,217,251,34 runs,Afghanistan,Suryakumar Yadav,Noor Ahmad,0.8450168340763095,268.8,267.9
Dubai,Neutral,Afghanistan,Field,India,84.1754065246667,89.76898418502653,81.9628890325337,74.29522739797376,0.6308132646252955,0.5670373542254339,1,9,84.23537825823776,72.86855404329847,332,288,44 runs,India,Mohammad Nabi,Mujeeb Ur Rahman,0.776915364097109,280.4,270.4
Delhi,Home_India,Afghanistan,Field,India,90.44585540437554,77.40418110741217,73.61222744902123,65.1324491914568,0.6298343319601081,0.44658461394855914,1,9,71.88518074827766,70.86401620069586,361,331,30 runs,India,Rohit Sharma,Kuldeep Yadav,0.8254201865885351,289.8,281.7
Mumbai,Home_India,Afghanistan,Field,India,75.93860327185818,82.4650358325868,65.68174068157879,66.6835062466742,0.7413794373525512,0.5672851194220065,1,9,78.58471038028844,63.90482131401717,206,208,6 wickets,Afghanistan,Rahmanullah Gurbaz,Noor Ahmad,0.7738775008319561,283.3,274.8
Delhi,Home_India,Afghanistan,Bat,Afghanistan,79.49464450448075,92.26667299143651,72.97704462840545,76.0211831854838,0.5102568263225743,0.4364991310504625,1,9,71.40586856357571,61.964683426907015,273,270,5 wickets,India,Virat Kohli,Jasprit Bumrah,0.8237611161732133,283.7,274.3
Delhi,Home_India,Afghanistan,Bat,Afghanistan,85.19762731983612,90.29766523084257,80.32464346790233,81.51683075320938,0.8822094783819738,0.3072930330705446,1,9,65.87333957050639,50.22688624934426,316,313,7 wickets,India,Shubman Gill,Jasprit Bumrah,0.8297419971288826,290.0,280.4
Delhi,Home_India,India,Bat,India,86.18686785386507,92.96061097899974,66.08705741440748,86.32179453031506,0.5241069561158244,0.6737744107222057,1,9,70.54868061718904,53.0426248534765,269,221,48 runs,India,KL Rahul,Mohammed Shami,0.774720570371065,282.2,273.4
Delhi,Home_India,Afghanistan,Bat,Afghanistan,77.12182254904808,81.14579929852573,80.07564744581659,77.40070936353085,0.6245230796624015,0.5441335133243673,1,9,81.4845202266958,58.17872002200601,211,210,5 wickets,India,Virat Kohli,Naveen-ul-Haq,0.8215869543583235,269.5,263.4
Sharjah,Neutral,India,Bat,India,74.52873373836701,88.62235707929966,64.53595869239068,77.07875782434239,0.7836185046889731,0.3427507692378975,1,9,77.01936658886711,57.69688351104091,313,264,49 runs,India,Rohit Sharma,Jasprit Bumrah,0.831210453886409,276.0,261.5
Mumbai,Home_India,India,Field,Afghanistan,90.14981374437895,86.00453084312524,61.08531332137048,79.56248163866252,0.8805613368826628,0.5406447280585325,1,9,84.57566578280371,76.52619390045223,261,256,8 wickets,India,Virat Kohli,Ravindra Jadeja,0.7858578872106912,275.9,261.2
Dubai,Neutral,India,Field,Afghanistan,75.7019942987233,79.24089679816453,75.27452472127479,74.45365480555421,0.8359445211466882,0.6600092493592045,1,9,70.60264137908155,57.10611676923446,219,262,43 runs,Afghanistan,Rahmanullah Gurbaz,Rashid Khan,0.7667702775989728,276.1,262.3
Chennai,Home_India,India,Field,Afghanistan,90.56535796284196,83.47476507297526,76.68874748228676,67.19731221819737,0.7495437298706292,0.4807070714948916,1,9,77.59825389526422,55.0404262323459,262,259,8 wickets,India,Virat Kohli,Mohammed Siraj,0.7591964567317514,269.1,259.4
Chennai,Home_India,Afghanistan,Bat,Afghanistan,75.4184950022694,76.91429111040324,60.59096465115841,79.76534451019512,0.7428376144355123,0.5186789650856279,1,9,66.95841288347927,61.72717987716544,262,290,28 runs,Afghanistan,Rahmanullah Gurbaz,Mujeeb Ur Rahman,0.8075381703609943,259.2,255.3
Delhi,Home_India,India,Bat,India,94.69463800537218,77.72879505113467,77.37861385118984,74.29933166639871,0.6712798459702459,0.5870391062632705,1,9,80.77308453973109,79.73767981106565,397,336,61 runs,India,Virat Kohli,Mohammed Shami,0.8478098119315713,278.3,268.1
